module_id	family_id
M144539	24417
M144544	4148
M144546	4148
M144548	24418
M14455	24419
M144553	24420
M144555	24421
M144566	4149
M144569	4149
M144570	24422
M144575	24423
M144581	1371
M144584	1371
M144585	24424
M144586	24425
M144587	24426
M14459	24427
M144590	24428
M144594	1371
M144595	24429
M144596	24347
M1446	24348
M14460	4136
M144602	4136
M14461	24349
M144612	24350
M144613	24351
M144617	24352
M14462	4137
M144622	4137
M144625	4138
M144626	4138
M14463	24353
M144633	24354
M144634	24355
M144635	24356
M14464	24357
M144640	24358
M144642	24359
M144644	24360
M144647	24361
M14465	24362
M144651	24363
M144656	4139
M14466	4139
M144665	24364
M14467	24365
M144670	24366
M144671	4140
M144672	24367
M144673	4140
M144674	24368
M144675	24369
M144676	4141
M144677	24370
M144678	24371
M144679	24372
M144680	4141
M144681	24373
M144682	24374
M144687	24375
M144692	24376
M144694	24377
M144696	24378
M144700	24379
M144706	4142
M14471	24380
M144710	4142
M144713	24381
M144714	4143
M144715	24382
M144716	4143
M144718	24383
M144720	4144
M144721	24384
M144723	4144
M144725	24385
M144735	24386
M144739	24301
M14474	24302
M144741	24303
M144745	24304
M144747	24305
M144748	24306
M14475	24307
M144750	24308
M144753	24309
M144754	24310
M144757	24311
M144758	24312
M144760	24313
M144761	24314
M144762	4133
M14477	4133
M144770	24315
M144774	24316
M144775	24317
M144776	24318
M144780	24319
M144781	24320
M144782	4134
M144783	24321
M144784	4134
M144785	24322
M144786	24323
M144788	24324
M144789	24325
M144798	24326
M1448	4135
M144804	4135
M144807	24327
M14481	24328
M144816	24329
M144817	24330
M144819	24331
M144821	24332
M144826	24333
M144829	24334
M144834	24335
M144835	24336
M144836	24337
M144838	24338
M144839	24339
M14484	24340
M144843	24341
M144846	24342
M144847	24343
M144850	24344
M144857	24345
M144859	24346
M14486	344
M144862	344
M144863	344
M144864	24256
M144865	24257
M144866	344
M144867	24258
M144868	24259
M144869	24260
M14487	24261
M144874	24262
M14488	344
M144881	24263
M144883	24264
M144885	4131
M144887	4131
M14489	24265
M144895	24266
M144897	24267
M144898	24268
M144909	24269
M144910	24270
M144911	24271
M144912	24272
M144913	24273
M144915	24274
M144917	24275
M144918	24276
M14492	24277
M144923	1370
M144927	1370
M144929	1370
M14493	24278
M144931	24279
M144932	24280
M144935	24281
M144937	24282
M144949	24283
M144959	24284
M144960	4132
M144961	24285
M144962	24286
M144965	4132
M144966	24287
M144967	24288
M144976	24289
M144992	24290
M144994	24291
M144995	24292
M144996	24293
M144997	24294
M144998	24295
M145	24296
M1450	24297
M14500	24298
M145001	24299
M145004	24300
M145006	4127
M145007	24212
M145008	24213
M145011	24214
M145012	24215
M145015	24216
M145020	24217
M145021	24218
M145022	24219
M145027	24220
M145032	24221
M145034	24222
M145035	24223
M145036	1369
M145038	1369
M14504	4127
M145040	24224
M145041	24225
M145042	24226
M145043	24227
M145047	24228
M145049	24229
M14505	24230
M145052	24231
M145053	24232
M145055	4128
M145056	4128
M145057	24233
M145058	24234
M14506	24235
M145060	24236
M145061	24237
M145062	24238
M145068	24239
M145069	24240
M145071	24241
M145074	4129
M145083	4129
M145085	24242
M145086	24243
M145087	24244
M145088	24245
M145090	24246
M145095	24247
M1451	24248
M145102	24249
M145109	1369
M145110	24250
M145111	4130
M145112	4130
M145113	24251
M145116	24252
M145117	24253
M145119	24254
M14512	24255
M145121	24173
M145122	24174
M145125	24175
M145126	24176
M145130	24177
M145132	24178
M145135	24179
M145136	24180
M145137	24181
M145138	24182
M145140	24183
M145142	24184
M145143	24185
M145144	24186
M14515	24187
M145150	4117
M145152	4117
M145153	24188
M145155	24189
M145157	24190
M14516	4118
M145162	24191
M145167	24192
M145169	4118
M145173	4119
M145175	24193
M145179	4120
M145181	4120
M145187	4119
M145188	4121
M145190	24194
M145193	4122
M145196	24195
M1452	24196
M145200	4122
M145201	4121
M145212	24197
M145214	24198
M145215	24199
M145219	4123
M145220	4124
M145221	24200
M145228	24201
M145229	4123
M14523	4124
M145230	24202
M145235	24203
M145236	24204
M145238	24205
M145239	24206
M14524	4125
M145240	4126
M145241	24207
M145242	24208
M145243	4125
M145258	4126
M145278	24209
M14528	24210
M145290	24211
M145291	24131
M145294	618
M145295	618
M1453	24132
M145301	24133
M145302	618
M145304	618
M145305	24134
M145307	24135
M145309	24136
M145311	24137
M145315	24138
M145317	4113
M14532	4114
M145327	4114
M145328	4113
M145330	24139
M145335	24140
M145337	24141
M14534	24142
M14535	24143
M145350	24144
M145351	24145
M145352	24146
M145353	24147
M145356	24148
M14536	24149
M145362	24150
M145367	24151
M145369	24152
M145373	24153
M145374	24154
M145377	24155
M145380	24156
M145382	24157
M145384	22879
M145385	4115
M145386	4115
M145391	24158
M145395	24159
M145398	24160
M14540	24161
M145403	24162
M145407	24163
M145408	24164
M145410	24165
M145411	24166
M145414	24167
M145416	4116
M145428	24168
M145437	4116
M145442	24169
M145445	22797
M145446	24170
M145447	24171
M145449	24172
M145450	24092
M145453	4105
M145457	24093
M145461	24094
M145467	24095
M145468	24096
M14547	4105
M145470	4106
M145472	24097
M145475	24098
M145476	24099
M145478	4106
M145479	24100
M145480	24101
M145481	24102
M145483	24103
M145484	24104
M145490	4107
M145491	4107
M145496	24105
M1455	24106
M14550	24107
M14551	24108
M145510	24109
M145512	24110
M145513	24111
M145515	24112
M145516	24113
M145517	4108
M145518	4108
M145519	4109
M145521	24114
M145524	24115
M145528	24116
M145529	4110
M14553	4110
M145530	24117
M145531	24118
M145536	24119
M145537	24120
M145540	4111
M145541	24121
M145542	4111
M145543	24122
M145544	24123
M145545	4109
M145546	24124
M145547	24125
M145548	24126
M14555	4112
M145550	24127
M145551	24128
M145559	24129
M145560	4112
M145566	24130
M145567	24049
M145569	24050
M145573	24051
M14558	24052
M145581	24053
M145590	24054
M145596	24055
M145600	24056
M145605	24057
M145607	24058
M14561	24059
M145610	24060
M145629	4101
M145634	24061
M145635	4101
M145636	24062
M145639	24063
M145643	24064
M145652	24065
M145658	24066
M14566	24067
M145660	24068
M145663	4102
M145666	4102
M14567	24069
M145677	24070
M14568	24071
M145680	24072
M145682	24073
M145688	4103
M145689	24074
M145690	4103
M1457	24075
M14570	24076
M145704	24077
M145705	24078
M145712	24079
M145713	24080
M145718	24081
M145719	24082
M145720	24083
M145721	24084
M145722	4104
M145724	4104
M145725	24085
M145728	24086
M145735	24087
M145736	24088
M145737	24089
M145740	24090
M145741	24091
M145743	24007
M14575	617
M145752	617
M145753	617
M145755	24008
M145756	24009
M145757	24010
M145758	24011
M145759	24012
M145762	24013
M145764	24014
M145765	24015
M145766	24016
M14577	24017
M145772	24018
M145778	24019
M145782	24020
M145787	24021
M145789	4097
M14579	24022
M145793	24023
M145795	4097
M145799	24024
M1458	24025
M14580	24026
M145802	24027
M145803	24028
M145805	24029
M145814	24030
M145822	24031
M145824	24032
M145828	24033
M14583	24034
M145833	24035
M145834	24036
M145835	24037
M145836	24038
M145837	24039
M145838	4098
M145839	4098
M14584	24040
M145840	24041
M145841	24042
M145842	617
M145843	24043
M145846	4099
M145861	4100
M145866	4099
M145873	24044
M145882	4100
M145885	24045
M145886	24046
M145887	24047
M145889	24048
M14589	23964
M145890	23965
M145891	23966
M145893	23967
M145894	4093
M145897	23968
M145899	4093
M145901	4094
M145903	23969
M145906	4095
M14591	23970
M145911	23971
M145913	23972
M145914	23973
M145915	4094
M145917	23974
M145919	23975
M145920	23976
M145921	23977
M145935	23978
M145936	23979
M145940	23980
M145941	23981
M145942	23982
M145946	23983
M145947	23984
M145948	23985
M145949	23986
M145950	23987
M145951	23988
M145952	23989
M145953	23990
M145955	23991
M145960	23992
M145963	23993
M145966	23994
M145969	4095
M14597	23995
M145977	23996
M145978	23997
M14599	23998
M145998	23999
M145999	24000
M146	24001
M1460	4096
M14600	24002
M146001	4096
M146002	24003
M146003	24004
M146004	24005
M146005	24006
M146008	23920
M146009	23921
M146015	23922
M146018	23923
M146022	23924
M146035	23925
M146039	23926
M14604	23927
M146040	23928
M146042	23929
M146046	23930
M146049	23931
M14605	23932
M146050	23933
M146057	23934
M146058	23935
M14606	23936
M146060	23937
M146061	4090
M146062	4090
M146063	23938
M146064	23939
M146065	23940
M14607	4091
M146072	4091
M14608	23941
M146080	23942
M146082	23943
M146085	23944
M146088	23945
M146089	23946
M146090	23947
M146096	23948
M146098	23949
M1461	23950
M146100	23951
M146102	23952
M14611	23953
M146110	23954
M146113	23955
M146115	4092
M146118	23956
M146119	4092
M146122	23957
M146128	23958
M14613	23959
M146133	23960
M146138	23961
M14614	23962
M146149	23963
M146158	23877
M146159	4087
M14616	23878
M146160	23879
M146171	4087
M146172	23880
M146173	23881
M146174	23882
M146176	23883
M146177	23884
M146178	23885
M146180	23886
M146181	616
M146184	616
M146188	23887
M14619	23888
M146191	23889
M146192	23890
M146193	23891
M146195	23892
M146196	23893
M146197	23894
M146198	23895
M146200	23896
M146209	23897
M14622	23898
M146223	23899
M146224	23900
M146225	23901
M146228	23902
M146229	23903
M146233	23904
M14624	23905
M146240	23906
M146248	23907
M14625	23908
M146252	23909
M146253	4088
M146254	4088
M146259	4089
M146261	4089
M146265	23910
M146269	23911
M146272	23912
M146277	23913
M146278	23914
M146279	23915
M146280	23916
M146281	23917
M146282	616
M146283	616
M146284	23918
M146285	23919
M146286	4078
M146287	4078
M146288	23841
M146289	23842
M14629	23843
M146290	23844
M146291	4079
M146292	4079
M146296	23845
M146297	23846
M146299	23847
M146301	4080
M146302	4080
M146304	4081
M146306	4081
M146313	23848
M146315	23849
M146318	1367
M146320	1367
M146321	1367
M146322	1368
M146323	1368
M146324	23850
M146326	1368
M146327	23851
M146328	23852
M146329	23853
M14633	23854
M146331	23855
M14634	23856
M146348	23857
M146349	23858
M146352	23859
M146353	4082
M146354	4082
M146359	23860
M146361	23861
M146363	23862
M146366	23863
M146367	23864
M146368	23865
M146370	23866
M146374	4083
M146375	4084
M146377	4085
M146380	4085
M146387	23867
M146389	4084
M146393	23868
M146395	23869
M146408	23870
M146409	23871
M146410	23872
M146411	4086
M146412	4086
M146414	23873
M146415	4083
M146436	23874
M146445	23875
M146448	23876
M146450	23798
M146477	23799
M146478	23800
M146479	23801
M146481	4074
M146483	23802
M146486	23803
M146488	23804
M14649	23805
M146490	23806
M146498	4075
M146500	4075
M146506	23807
M146507	23808
M146509	23809
M146511	23810
M146515	23811
M146517	23812
M146519	4074
M14652	4076
M146520	4076
M146521	23813
M146524	23814
M146528	23815
M146530	23816
M146531	23817
M146532	23818
M146537	23819
M146542	23820
M146544	23821
M146546	23822
M146547	23823
M146556	23824
M146559	4077
M146566	4077
M146577	23825
M14658	23826
M146580	23827
M146582	23828
M146586	23829
M146593	23830
M146596	23831
M146597	23832
M146600	23833
M146612	23834
M146613	23835
M146619	23836
M14662	23837
M146624	23838
M146626	23839
M146627	23840
M146628	4068
M146629	23757
M146631	4068
M146632	4069
M146633	4069
M146638	23758
M146639	23759
M14664	23760
M146641	23761
M146652	23762
M146653	23763
M146654	23764
M146656	23765
M146657	23766
M146662	23767
M146666	4070
M146668	4070
M14667	23768
M146674	4071
M146675	4071
M146676	23769
M146677	23770
M146678	23771
M146679	23772
M14668	23773
M146680	23774
M146681	23775
M146683	23776
M146684	23777
M146688	1346
M146689	23778
M14669	23779
M146691	23780
M146698	23781
M146702	23782
M146704	23783
M14671	23784
M146716	23785
M14672	23786
M146720	23787
M14673	23788
M146733	4072
M146735	4072
M146736	23789
M146738	23790
M14674	23791
M146743	23792
M146748	23793
M146752	23794
M146753	4073
M146754	4073
M146755	23795
M146756	23796
M146757	23797
M146758	23717
M146759	4063
M146766	23718
M146767	1365
M146769	23719
M146774	4063
M146775	1365
M146778	23720
M146779	23721
M14678	1365
M146780	23722
M146781	23723
M146782	23724
M146786	23725
M146798	23726
M1468	23727
M146800	23728
M146801	23729
M146806	23730
M146807	23731
M14681	4064
M146811	4064
M146813	4065
M146817	23732
M146822	23733
M146823	23734
M146824	23735
M146825	23736
M146827	23737
M146829	23738
M14683	4065
M146833	23739
M146834	23740
M146836	23741
M146843	23742
M146844	23743
M146846	4066
M146847	4067
M146851	4067
M146852	23744
M146855	4066
M146857	23745
M146858	23746
M146859	23747
M14686	23748
M146860	23749
M146861	23750
M146862	23751
M146863	23752
M146867	23753
M146869	1366
M146878	1366
M146881	1366
M146884	23754
M146886	23755
M146888	23756
M146889	23676
M1469	23677
M146901	23678
M146904	23679
M146907	23680
M146908	23681
M146913	23682
M146916	23683
M146918	23684
M14692	4059
M146920	23685
M146922	4059
M146925	23686
M146926	23687
M146928	23688
M14693	4060
M146936	23689
M146938	4060
M146944	23690
M146946	23691
M146957	4061
M146958	23692
M146959	4061
M146965	23693
M146966	23694
M146968	23695
M146977	23696
M14698	23697
M146984	23698
M146988	209
M146992	209
M147	23699
M1470	23700
M14700	209
M147002	23701
M147003	209
M147004	209
M147007	23702
M147014	1364
M147015	1364
M147023	23703
M147024	4062
M14703	4062
M147030	23704
M147032	23705
M147034	23706
M147035	23707
M147037	23708
M147039	23709
M147040	1364
M147041	23710
M147042	23711
M147043	23712
M147044	209
M147045	23713
M147046	23714
M147047	23715
M14705	23716
M147059	4050
M14706	4050
M147060	23638
M14707	4051
M147070	4051
M147072	23639
M147076	23640
M147077	23641
M14708	23642
M147081	4052
M147084	23643
M147086	4052
M147087	23644
M147090	23645
M147093	23646
M147094	23647
M147099	23648
M14711	4053
M147110	23649
M147114	4054
M147115	4053
M147117	23650
M147120	4055
M147121	4055
M147122	23651
M147123	4054
M147125	23652
M147126	23653
M147127	23654
M147128	4056
M14713	23655
M147130	23656
M147132	23657
M147133	4056
M147134	23658
M147136	23659
M147137	23660
M147139	4057
M147145	4057
M147146	23661
M147147	23662
M147148	23663
M147149	23664
M147152	23665
M147153	23666
M147154	23667
M147162	23668
M147164	23669
M147165	23670
M147167	23671
M147168	23672
M14717	4058
M147173	23673
M147174	4058
M147178	23674
M14718	23675
M147181	23597
M147182	23598
M147184	23599
M147185	4044
M147187	4044
M147191	23600
M147192	4045
M147193	4045
M147194	23601
M147195	4046
M147196	23602
M14720	23603
M147203	4046
M147204	23604
M147206	23605
M147207	23606
M14721	23607
M147212	23608
M147217	23609
M14722	23610
M147224	23611
M147229	23612
M14723	23613
M147240	23614
M147241	23615
M147242	23616
M147244	4047
M147245	4047
M147248	23617
M147254	23618
M147255	23619
M147256	23620
M147258	23621
M14726	23622
M147262	23623
M147263	23624
M147265	23625
M147268	23626
M147269	23627
M147270	23628
M147277	23629
M147278	23630
M147282	23631
M147285	4048
M14729	4048
M147290	23632
M147291	4049
M147298	4049
M1473	23633
M14731	23634
M147310	23635
M147311	23636
M147312	23637
M147314	23555
M147315	23556
M147316	23557
M147317	23558
M147318	23559
M147319	23560
M14732	23561
M147326	23562
M147331	23563
M147333	23564
M147337	23565
M14734	23566
M147340	23567
M147343	23568
M147344	23569
M147347	23570
M147350	23571
M147357	23572
M147365	23573
M147366	23574
M147367	23575
M147368	208
M147369	208
M14737	208
M147370	208
M147371	208
M147372	208
M147373	23576
M147375	23577
M147376	23578
M14738	23579
M147380	23580
M147381	23581
M147382	23582
M147388	23583
M147389	23584
M147391	4041
M147394	4041
M147398	23585
M1474	4042
M14740	4042
M14741	23586
M147412	23587
M147413	23588
M147414	23589
M147416	23590
M147422	23591
M147423	22798
M147424	4043
M147425	23592
M147430	23593
M147431	4043
M147432	23594
M147433	23595
M147434	23596
M147435	23516
M14744	23517
M147441	23518
M147449	23519
M14745	23520
M147451	23521
M147452	23522
M147453	23523
M147454	23524
M147455	1363
M147457	1363
M147461	23525
M14747	1363
M147470	23526
M147471	23527
M147472	23528
M147473	23529
M147474	23530
M147476	23531
M147483	23532
M147486	23533
M147488	23534
M14749	23535
M147491	23536
M147492	23537
M147494	615
M147495	615
M147499	615
M1475	615
M147501	23538
M147502	4036
M147503	4036
M147504	23539
M147505	4037
M147506	4037
M14751	23540
M147514	23541
M147515	4038
M147517	23542
M14752	4038
M147523	23543
M147528	23544
M147529	23545
M14753	4039
M147530	4039
M147531	23546
M147533	23547
M147534	23548
M147535	23549
M14754	23550
M147552	23551
M147553	23552
M147555	4040
M147556	23553
M147557	4040
M147558	23554
M147559	23475
M14756	4032
M147560	23476
M147561	4032
M147562	4033
M147563	4033
M147564	23477
M147567	23478
M14757	23479
M147570	23480
M147576	4034
M14758	23481
M147580	4034
M147581	23482
M147584	23483
M147586	23484
M14759	23485
M147592	23486
M147594	23487
M147596	23488
M1476	23489
M14760	23490
M147601	23491
M147609	23492
M147610	23493
M147611	23494
M147613	23495
M147616	23496
M147627	23497
M147632	23498
M147633	23499
M147634	23500
M147635	23501
M14764	23502
M147641	23503
M147646	23504
M147647	23505
M147648	23506
M14765	23507
M147654	23508
M147655	23509
M147657	23510
M147658	23511
M14766	23512
M147660	4035
M147661	23513
M147663	23514
M147665	4035
M147674	22799
M147677	23515
M147678	23436
M147679	4028
M14768	23437
M147682	23438
M147683	4028
M147684	23439
M147685	22880
M147686	23440
M147695	614
M147699	614
M1477	614
M14770	614
M147706	23441
M147707	23442
M14771	23443
M147710	23444
M147716	23445
M147717	23446
M147718	23447
M147719	23448
M14772	23449
M147720	23450
M147723	23451
M147731	23452
M147732	23453
M147734	23454
M147735	23455
M147737	23456
M147738	23457
M147745	23458
M147746	23459
M147757	23460
M147760	23461
M147761	23462
M147762	4029
M147763	4029
M147765	4030
M147766	23463
M14777	23464
M147770	4030
M147779	23465
M14778	23466
M147783	23467
M147784	23468
M147791	23469
M147792	23470
M147793	23471
M147794	4031
M147796	4031
M147797	23472
M147798	23473
M1478	23474
M14780	23393
M147801	23394
M147802	23395
M147804	23396
M147805	23397
M147806	23398
M147808	23399
M14781	23400
M147813	23401
M147814	23402
M147817	23403
M147818	23404
M147819	23405
M14782	23406
M147820	23407
M147821	23408
M147824	23409
M147825	23410
M147829	23411
M14783	23412
M147833	23413
M147834	23414
M14784	23415
M147845	23416
M147847	23417
M147848	23418
M147849	23419
M14785	23420
M147850	4027
M147851	4027
M147852	23421
M147854	23422
M147856	23423
M147859	23424
M14786	23425
M147865	23426
M147866	23427
M147869	23428
